edition,report_type,measure_name,state_name,rank,value,score,lower_CI,upper_CI,source
2022,2022 Senior,Exercise - Ages 65+,Nevada,33.0,20.9,-0.47,24.8,17.0,AHR data
2022,2022 Senior,Exercise - Ages 65+,New Hampshire,11.0,27.2,0.88,29.4,25.0,AHR data
2022,2022 Senior,Exercise - Ages 65+,New Jersey,44.0,17.6,-1.18,19.8,15.4,AHR data
2022,2022 Senior,Exercise - Ages 65+,New Mexico,16.0,25.2,0.45,27.9,22.5,AHR data
2022,2022 Senior,Exercise - Ages 65+,New York,20.0,24.5,0.3,26.4,22.6,AHR data
2022,2022 Senior,Exercise - Ages 65+,North Carolina,42.0,19.1,-0.86,21.9,16.3,AHR data
2022,2022 Senior,Exercise - Ages 65+,North Dakota,37.0,20.3,-0.6,22.4,18.2,AHR data
2022,2022 Senior,Exercise - Ages 65+,Ohio,35.0,20.5,-0.56,22.1,18.8,AHR data
2022,2022 Senior,Exercise - Ages 65+,Oklahoma,47.0,14.9,-1.76,16.8,13.1,AHR data
2022,2022 Senior,Exercise - Ages 65+,Oregon,14.0,26.3,0.69,29.0,23.6,AHR data
2022,2022 Senior,Exercise - Ages 65+,Pennsylvania,29.0,21.7,-0.3,24.1,19.3,AHR data
2022,2022 Senior,Exercise - Ages 65+,Rhode Island,19.0,24.7,0.34,27.0,22.4,AHR data
2022,2022 Senior,Exercise - Ages 65+,South Carolina,23.0,23.4,0.06,25.6,21.2,AHR data
2022,2022 Senior,Exercise - Ages 65+,South Dakota,35.0,20.5,-0.56,23.8,17.3,AHR data
2022,2022 Senior,Exercise - Ages 65+,Tennessee,33.0,20.9,-0.47,23.4,18.3,AHR data
2022,2022 Senior,Exercise - Ages 65+,Texas,22.0,23.6,0.11,26.1,21.1,AHR data
2022,2022 Senior,Exercise - Ages 65+,Utah,12.0,27.0,0.84,29.0,25.0,AHR data
2022,2022 Senior,Exercise - Ages 65+,Vermont,3.0,29.3,1.33,31.8,26.9,AHR data
2022,2022 Senior,Exercise - Ages 65+,Virginia,27.0,21.8,-0.28,23.6,20.0,AHR data
2022,2022 Senior,Exercise - Ages 65+,Washington,7.0,27.9,1.03,29.7,26.1,AHR data
2022,2022 Senior,Exercise - Ages 65+,West Virginia,48.0,13.5,-2.0,15.3,11.7,AHR data
2022,2022 Senior,Exercise - Ages 65+,Wisconsin,1.0,30.3,1.54,33.2,27.5,AHR data
2022,2022 Senior,Exercise - Ages 65+,Wyoming,17.0,25.0,0.41,27.7,22.3,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Alabama,44.0,16.0,-1.21,19.9,12.2,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Alaska,26.0,21.0,-0.13,32.6,9.4,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Arizona,7.0,24.8,0.69,29.4,20.2,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Arkansas,33.0,19.7,-0.41,24.1,15.4,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",California,33.0,19.7,-0.41,24.5,15.0,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Colorado,5.0,26.9,1.15,31.0,22.8,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Connecticut,13.0,24.2,0.56,28.5,19.9,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Delaware,31.0,20.0,-0.35,26.3,13.6,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Florida,3.0,27.9,1.36,32.6,23.3,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Georgia,42.0,16.7,-1.06,21.0,12.5,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Hawaii,14.0,23.9,0.5,28.4,19.4,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Idaho,29.0,20.1,-0.32,26.0,14.3,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Illinois,6.0,26.0,0.95,31.3,20.6,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Indiana,21.0,22.0,0.09,25.5,18.6,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Iowa,29.0,20.1,-0.32,23.6,16.7,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Kansas,35.0,19.6,-0.43,22.5,16.6,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Kentucky,50.0,8.6,-2.0,12.6,4.6,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Louisiana,38.0,18.0,-0.78,24.6,11.4,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Maine,39.0,17.8,-0.82,20.9,14.6,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Maryland,19.0,22.7,0.24,26.0,19.4,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Massachusetts,41.0,17.1,-0.97,21.0,13.1,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Michigan,24.0,21.4,-0.04,24.8,18.0,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Minnesota,12.0,24.4,0.61,27.5,21.3,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Mississippi,45.0,13.3,-1.79,17.5,9.1,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Missouri,47.0,12.4,-1.99,15.6,9.2,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Montana,3.0,27.9,1.36,32.0,23.7,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Nebraska,27.0,20.9,-0.15,23.7,18.2,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Nevada,7.0,24.8,0.69,34.2,15.4,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",New Hampshire,14.0,23.9,0.5,28.0,19.7,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",New Jersey,46.0,13.2,-1.82,16.8,9.5,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",New Mexico,10.0,24.6,0.65,30.0,19.2,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",New York,17.0,23.8,0.48,28.1,19.6,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",North Carolina,42.0,16.7,-1.06,22.3,11.2,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",North Dakota,21.0,22.0,0.09,26.0,17.9,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Ohio,37.0,19.3,-0.5,22.4,16.2,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Oklahoma,48.0,11.8,-2.0,15.0,8.6,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Oregon,23.0,21.9,0.06,26.8,17.1,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Pennsylvania,36.0,19.5,-0.45,24.0,15.0,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Rhode Island,25.0,21.3,-0.06,26.0,16.6,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",South Carolina,20.0,22.4,0.17,27.5,17.2,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",South Dakota,40.0,17.6,-0.86,22.9,12.2,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Tennessee,31.0,20.0,-0.35,25.1,15.0,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Texas,9.0,24.7,0.67,30.3,19.1,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Utah,18.0,23.6,0.43,27.5,19.6,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Vermont,1.0,28.2,1.43,33.8,22.7,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Virginia,28.0,20.6,-0.22,24.5,16.7,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Washington,11.0,24.5,0.63,27.9,21.1,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",West Virginia,49.0,10.9,-2.0,13.7,8.1,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Wisconsin,2.0,28.0,1.38,33.2,22.9,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $25-$49,999",Wyoming,14.0,23.9,0.5,29.1,18.6,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Alabama,48.0,16.4,-1.72,21.3,11.4,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Alaska,12.0,29.7,0.74,41.8,17.5,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Arizona,26.0,25.5,-0.04,30.9,20.0,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Arkansas,36.0,22.6,-0.57,28.8,16.4,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",California,23.0,26.1,0.07,32.8,19.3,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Colorado,7.0,31.3,1.04,36.3,26.3,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Connecticut,16.0,27.9,0.41,32.7,23.0,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Delaware,4.0,33.8,1.5,43.7,23.8,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Florida,10.0,30.4,0.87,36.1,24.6,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Georgia,34.0,23.6,-0.39,30.7,16.6,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Hawaii,26.0,25.5,-0.04,30.9,20.1,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Idaho,17.0,27.7,0.37,36.8,18.5,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Illinois,11.0,30.1,0.81,36.4,23.8,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Indiana,20.0,27.0,0.24,32.4,21.7,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Iowa,37.0,22.0,-0.68,26.2,17.7,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Kansas,31.0,23.8,-0.35,28.1,19.6,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Kentucky,50.0,10.9,-2.0,17.0,4.8,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Louisiana,25.0,25.8,0.02,34.9,16.7,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Maine,28.0,25.1,-0.11,29.8,20.5,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Maryland,42.0,20.4,-0.98,23.9,16.9,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Massachusetts,33.0,23.7,-0.37,29.2,18.2,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Michigan,35.0,22.8,-0.54,27.3,18.3,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Minnesota,21.0,26.6,0.17,30.5,22.8,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Mississippi,49.0,16.3,-1.74,22.9,9.7,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Missouri,44.0,18.4,-1.35,23.4,13.5,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Montana,5.0,33.3,1.41,39.1,27.5,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Nebraska,13.0,29.3,0.67,33.7,24.9,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Nevada,29.0,24.5,-0.22,35.3,13.8,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",New Hampshire,14.0,28.6,0.54,34.3,22.9,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",New Jersey,44.0,18.4,-1.35,23.3,13.5,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",New Mexico,2.0,34.2,1.57,43.2,25.2,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",New York,18.0,27.5,0.33,32.9,22.1,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",North Carolina,38.0,21.4,-0.8,29.4,13.5,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",North Dakota,39.0,21.1,-0.85,26.4,15.8,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Ohio,24.0,25.9,0.04,31.2,20.7,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Oklahoma,46.0,18.1,-1.41,23.6,12.5,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Oregon,9.0,30.5,0.89,37.4,23.6,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Pennsylvania,19.0,27.2,0.28,33.9,20.5,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Rhode Island,8.0,31.1,1.0,37.7,24.6,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",South Carolina,21.0,26.6,0.17,32.5,20.6,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",South Dakota,47.0,17.7,-1.48,25.0,10.3,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Tennessee,41.0,20.5,-0.96,27.4,13.6,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Texas,30.0,23.9,-0.33,31.4,16.3,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Utah,31.0,23.8,-0.35,28.5,19.0,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Vermont,1.0,35.9,1.89,42.5,29.3,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Virginia,40.0,20.8,-0.91,25.3,16.3,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Washington,15.0,28.2,0.46,32.2,24.2,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",West Virginia,43.0,19.0,-1.24,24.8,13.1,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Wisconsin,6.0,32.5,1.26,39.6,25.3,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $50-$74,999",Wyoming,3.0,34.0,1.53,41.7,26.4,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Alabama,36.0,28.1,-0.83,33.7,22.5,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Alaska,2.0,41.0,1.6,49.9,32.1,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Arizona,1.0,42.2,1.83,47.8,36.5,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Arkansas,35.0,29.1,-0.64,35.0,23.1,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",California,31.0,30.0,-0.47,34.2,25.8,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Colorado,10.0,37.1,0.87,40.9,33.4,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Connecticut,14.0,35.2,0.51,38.7,31.7,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Delaware,23.0,32.1,-0.08,39.2,25.1,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Florida,12.0,36.3,0.72,42.1,30.4,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Georgia,32.0,29.8,-0.51,36.4,23.2,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Hawaii,19.0,33.4,0.17,37.8,29.1,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Idaho,47.0,23.6,-1.68,31.1,16.2,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Illinois,6.0,37.6,0.96,43.1,32.2,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Indiana,24.0,31.9,-0.11,37.1,26.7,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Iowa,28.0,30.7,-0.34,35.0,26.4,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Kansas,40.0,26.9,-1.06,30.6,23.3,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Kentucky,49.0,20.6,-2.0,27.8,13.4,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Louisiana,43.0,26.5,-1.13,33.3,19.8,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Maine,16.0,34.9,0.45,39.7,30.1,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Maryland,27.0,31.1,-0.26,33.7,28.5,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Massachusetts,33.0,29.7,-0.53,34.1,25.2,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Michigan,20.0,33.3,0.15,37.6,29.0,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Minnesota,7.0,37.3,0.91,40.8,33.8,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Mississippi,42.0,26.8,-1.07,34.7,18.8,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Missouri,38.0,27.7,-0.91,33.3,22.1,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Montana,9.0,37.2,0.89,42.6,31.9,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Nebraska,34.0,29.3,-0.6,33.2,25.4,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Nevada,46.0,25.1,-1.4,33.7,16.4,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",New Hampshire,10.0,37.1,0.87,41.9,32.2,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",New Jersey,40.0,26.9,-1.06,31.1,22.7,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",New Mexico,18.0,33.7,0.23,39.9,27.4,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",New York,21.0,32.5,0.0,36.6,28.4,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",North Carolina,39.0,27.4,-0.96,34.3,20.4,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",North Dakota,44.0,26.0,-1.23,31.1,20.9,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Ohio,22.0,32.4,-0.02,37.5,27.2,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Oklahoma,50.0,20.2,-2.0,24.8,15.6,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Oregon,3.0,39.9,1.4,46.6,33.2,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Pennsylvania,25.0,31.7,-0.15,37.4,25.9,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Rhode Island,26.0,31.6,-0.17,36.6,26.6,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",South Carolina,37.0,28.0,-0.85,32.8,23.2,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",South Dakota,45.0,25.5,-1.32,34.0,17.0,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Tennessee,15.0,35.1,0.49,42.7,27.5,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Texas,17.0,34.5,0.38,40.8,28.1,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Utah,7.0,37.3,0.91,41.4,33.1,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Vermont,5.0,37.8,1.0,43.0,32.5,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Virginia,30.0,30.4,-0.4,34.3,26.6,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Washington,13.0,36.0,0.66,39.7,32.3,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",West Virginia,48.0,21.1,-2.0,26.5,15.6,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Wisconsin,4.0,39.8,1.38,46.6,32.9,AHR data
2022,2022 Senior,"Exercise - Ages 65+ - $75,000 or More",Wyoming,29.0,30.6,-0.36,36.6,24.7,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Alabama,46.0,24.4,-1.71,28.0,20.8,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Alaska,7.0,37.7,1.1,45.1,30.3,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Arizona,8.0,37.3,1.01,41.1,33.5,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Arkansas,39.0,27.8,-0.99,31.8,23.7,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,California,37.0,28.9,-0.76,32.3,25.5,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Colorado,9.0,36.6,0.86,39.4,33.8,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Connecticut,11.0,36.2,0.78,39.0,33.4,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Delaware,24.0,32.3,-0.04,38.0,26.6,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Florida,4.0,38.1,1.18,42.2,34.0,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Georgia,15.0,34.6,0.44,40.3,28.8,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Hawaii,18.0,33.3,0.17,36.6,30.0,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Idaho,48.0,23.6,-1.88,28.6,18.6,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Illinois,3.0,38.3,1.22,42.5,34.0,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Indiana,27.0,31.8,-0.15,35.3,28.4,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Iowa,33.0,29.6,-0.61,32.9,26.2,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Kansas,34.0,29.5,-0.63,32.2,26.7,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Kentucky,50.0,22.3,-2.0,28.0,16.7,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Louisiana,39.0,27.8,-0.99,33.4,22.3,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Maine,24.0,32.3,-0.04,35.3,29.3,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Maryland,26.0,31.9,-0.13,34.2,29.7,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Massachusetts,32.0,29.9,-0.55,33.0,26.8,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Michigan,31.0,30.3,-0.46,33.2,27.4,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Minnesota,16.0,33.9,0.3,36.5,31.4,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Mississippi,47.0,24.1,-1.77,29.1,19.1,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Missouri,39.0,27.8,-0.99,31.8,23.7,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Montana,10.0,36.4,0.82,40.1,32.6,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Nebraska,27.0,31.8,-0.15,35.0,28.7,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Nevada,42.0,27.4,-1.08,34.1,20.7,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,New Hampshire,5.0,38.0,1.16,41.5,34.5,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,New Jersey,38.0,28.1,-0.93,31.7,24.6,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,New Mexico,17.0,33.8,0.27,38.0,29.6,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,New York,30.0,30.7,-0.38,33.8,27.6,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,North Carolina,36.0,29.1,-0.72,34.3,24.0,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,North Dakota,43.0,26.6,-1.24,30.5,22.8,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Ohio,21.0,32.7,0.04,36.2,29.2,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Oklahoma,49.0,22.8,-2.0,26.6,19.1,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Oregon,23.0,32.5,0.0,37.0,28.1,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Pennsylvania,21.0,32.7,0.04,36.9,28.6,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Rhode Island,29.0,31.6,-0.19,35.1,28.1,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,South Carolina,20.0,33.0,0.11,36.8,29.2,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,South Dakota,44.0,25.4,-1.5,30.8,20.0,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Tennessee,18.0,33.3,0.17,38.4,28.2,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Texas,13.0,35.3,0.59,40.3,30.2,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Utah,5.0,38.0,1.16,41.2,34.8,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Vermont,1.0,41.4,1.88,45.2,37.6,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Virginia,35.0,29.3,-0.67,32.3,26.4,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Washington,12.0,35.7,0.67,38.4,33.0,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,West Virginia,45.0,24.5,-1.69,28.9,20.1,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Wisconsin,2.0,40.1,1.6,44.9,35.3,AHR data
2022,2022 Senior,Exercise - Ages 65+ - College Grad,Wyoming,14.0,34.7,0.46,39.3,30.0,AHR data
2022,2022 Senior,Exercise - Ages 65+ - Female,Alabama,46.0,12.8,-1.62,14.8,10.9,AHR data
2022,2022 Senior,Exercise - Ages 65+ - Female,Alaska,10.0,25.4,0.93,31.9,18.9,AHR data
2022,2022 Senior,Exercise - Ages 65+ - Female,Arizona,8.0,26.1,1.08,29.2,23.0,AHR data
2022,2022 Senior,Exercise - Ages 65+ - Female,Arkansas,40.0,17.7,-0.63,20.2,15.2,AHR data
2022,2022 Senior,Exercise - Ages 65+ - Female,California,40.0,17.7,-0.63,20.2,15.1,AHR data
2022,2022 Senior,Exercise - Ages 65+ - Female,Colorado,4.0,27.2,1.3,29.7,24.7,AHR data
